0.000000000000000000e+00,1.123595505617977670e-02,2.621722846441948418e-02,7.490636704119852003e-03,7.490636704119852003e-03,6.741573033707866369e-02,7.490636704119851830e-02,1.872659176029962957e-02,2.209737827715356207e-01,1.910112359550562300e-01,1.685393258426966523e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.872659176029962957e-02,1.722846441947565865e-01,7.490636704119852003e-03,3.745318352059926002e-03,3.745318352059926002e-03
1.153846153846153563e-02,0.000000000000000000e+00,2.115384615384615086e-01,2.230769230769230060e-01,2.038461538461538158e-01,4.999999999999998890e-02,3.846153846153845500e-03,0.000000000000000000e+00,3.846153846153845500e-03,3.846153846153845500e-03,1.538461538461538200e-02,3.846153846153845500e-03,0.000000000000000000e+00,3.846153846153845500e-03,1.538461538461538200e-02,1.230769230769230560e-01,6.538461538461537437e-02,6.153846153846152800e-02
2.180685358255451956e-02,1.713395638629283679e-01,0.000000000000000000e+00,2.118380062305296185e-01,1.993769470404984367e-01,8.099688473520250120e-02,1.246105919003115230e-02,3.115264797507788074e-03,3.115264797507788508e-02,3.115264797507788508e-02,4.672897196261682068e-02,3.115264797507788074e-03,0.000000000000000000e+00,3.115264797507788074e-03,2.180685358255451956e-02,8.411214953271028971e-02,4.049844236760125060e-02,3.738317757009345516e-02
6.802721088435373029e-03,1.972789115646258196e-01,2.312925170068027003e-01,0.000000000000000000e+00,2.074829931972788921e-01,5.442176870748298423e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.020408163265305868e-02,6.802721088435373029e-03,0.000000000000000000e+00,3.401360544217686514e-03,1.020408163265305868e-02,1.190476190476190271e-01,7.823129251700679243e-02,7.482993197278910158e-02
6.779661016949153213e-03,1.796610169491525688e-01,2.169491525423729028e-01,2.067796610169491678e-01,0.000000000000000000e+00,9.152542372881357358e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.355932203389830643e-02,1.355932203389830643e-02,3.389830508474576953e-02,1.016949152542372982e-02,0.000000000000000000e+00,6.779661016949153213e-03,1.016949152542372982e-02,1.186440677966101725e-01,4.745762711864407596e-02,4.406779661016949762e-02
7.199999999999999456e-02,5.200000000000000455e-02,1.040000000000000091e-01,6.400000000000000133e-02,1.080000000000000127e-01,0.000000000000000000e+00,4.000000000000000083e-02,1.200000000000000025e-02,1.040000000000000091e-01,1.239999999999999991e-01,1.839999999999999969e-01,4.000000000000000083e-03,0.000000000000000000e+00,1.200000000000000025e-02,5.200000000000000455e-02,5.200000000000000455e-02,8.000000000000000167e-03,8.000000000000000167e-03
8.583690987124463490e-02,4.291845493562231745e-03,1.716738197424892698e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.291845493562231745e-02,0.000000000000000000e+00,1.030042918454935619e-01,1.373390557939914158e-01,1.030042918454935619e-01,9.442060085836909145e-02,6.008583690987125137e-02,8.583690987124463490e-03,2.017167381974248885e-01,1.416309012875536510e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.154639175257732381e-02,0.000000000000000000e+00,1.030927835051546372e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.092783505154639290e-02,2.474226804123711432e-01,0.000000000000000000e+00,9.278350515463917869e-02,8.247422680412370977e-02,5.154639175257732381e-02,6.185567010309278579e-02,4.123711340206185488e-02,1.958762886597938124e-01,1.340206185567010266e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.804281345565749428e-01,3.058103975535168655e-03,3.058103975535168828e-02,0.000000000000000000e+00,1.223241590214067462e-02,7.951070336391438675e-02,9.785932721712539695e-02,2.752293577981651529e-02,0.000000000000000000e+00,2.140672782874617763e-01,1.804281345565749428e-01,3.058103975535168655e-03,0.000000000000000000e+00,4.281345565749236637e-02,1.253822629969419122e-01,3.058103975535168655e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.666666666666666574e-01,3.267973856209150426e-03,3.267973856209150513e-02,0.000000000000000000e+00,1.307189542483660170e-02,1.013071895424836610e-01,7.843137254901960675e-02,2.614379084967320341e-02,2.287581699346405151e-01,0.000000000000000000e+00,2.026143790849673221e-01,6.535947712418300852e-03,0.000000000000000000e+00,2.941176470588235253e-02,1.078431372549019662e-01,3.267973856209150426e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.433121019108280492e-01,1.273885350318471575e-02,4.777070063694267843e-02,9.554140127388536380e-03,3.184713375796179025e-02,1.464968152866242268e-01,7.006369426751593577e-02,1.592356687898089512e-02,1.878980891719745361e-01,1.974522292993630690e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.866242038216560567e-02,8.917197452229301546e-02,1.273885350318471575e-02,3.184713375796178938e-03,3.184713375796178938e-03
0.000000000000000000e+00,1.587301587301587213e-02,1.587301587301587213e-02,3.174603174603174427e-02,4.761904761904760947e-02,1.587301587301587213e-02,2.222222222222222099e-01,9.523809523809521893e-02,1.587301587301587213e-02,3.174603174603174427e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.126984126984126200e-01,7.936507936507936067e-02,1.587301587301587213e-02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.500000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.205128205128205537e-02,6.410256410256410034e-03,6.410256410256410034e-03,6.410256410256410034e-03,1.282051282051282007e-02,1.923076923076922837e-02,3.012820512820512664e-01,1.217948717948717924e-01,8.974358974358974395e-02,5.769230769230768857e-02,5.769230769230768857e-02,1.666666666666666574e-01,1.282051282051282007e-02,0.000000000000000000e+00,1.089743589743589758e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.869918699186992050e-01,1.626016260162601798e-02,2.845528455284553060e-02,1.219512195121951262e-02,1.219512195121951262e-02,5.284552845528455584e-02,1.341463414634146423e-01,5.284552845528455584e-02,1.666666666666666574e-01,1.341463414634146423e-01,1.138211382113821224e-01,2.032520325203252334e-02,0.000000000000000000e+00,6.910569105691057035e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.010101010101010187e-02,1.616161616161616299e-01,1.363636363636363813e-01,1.767676767676767680e-01,1.767676767676767680e-01,6.565656565656566301e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.050505050505050934e-03,5.050505050505050934e-03,2.020202020202020374e-02,5.050505050505050934e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.262626262626262708e-01,1.111111111111111188e-01
6.802721088435373029e-03,1.156462585034013502e-01,8.843537414965985111e-02,1.564625850340135849e-01,9.523809523809523281e-02,1.360544217687074606e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.802721088435373029e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.700680272108843205e-01,0.000000000000000000e+00,3.469387755102040227e-01
7.142857142857143501e-03,1.142857142857142960e-01,8.571428571428571508e-02,1.571428571428571674e-01,9.285714285714286031e-02,1.428571428571428700e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.142857142857143501e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.571428571428571674e-01,3.642857142857143238e-01,0.000000000000000000e+00
